Time,M1SetpointPWM,M2SetpointPWM,M1SetpointVel,M2SetpointVel,M1SetpointPos,M2SetpointPos,M1PWM,M2PWM,M1Speed,M2Speed,M1ISpeed,M2ISpeed,M1SpeedError,M2SpeedError,M1Pos,M2Pos,M1PosError,M2PosError,M1Current,M2Current,Temp1,Temp2,MBatt,LBatt
1719.6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.2,26.1,0
1719.6146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.6167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.61885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.2,26.1,0
1719.6213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.62355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.62565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.62795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26,26.1,0
1719.63035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26,26.1,0
1719.63305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.63625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.63825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.6403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.64235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.6504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.65245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.65465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.2,26.1,0
1719.65655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.2,26.1,0
1719.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26,0
1719.6604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26,0
1719.66235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.6646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.2,26.1,0
1719.66675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.2,26.1,0
1719.66915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26.1,0
1719.6713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.67465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.67695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.67925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26.1,0
1719.68145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.68385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.68645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.68855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26.1,0
1719.69355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.69985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26.1,0
1719.70185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.70465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.70695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.7092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.71145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26.1,26,0
1719.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26.1,26,0
1719.7283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26,26,0
1719.7306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26,26,26,0
1719.73325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26,0
1719.7355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.1,26,26.1,0
1719.73795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2806767,-2828649,0,0,0,0,26.2,26.1,26.1,0
